name,coordinate
75cf6743-f332-4749-9b43-22ac23bc45c4.jpg,356_268_136_130;572_49_65_57
75cf955a-6667-4a21-bfbf-19385ec8765d.jpg,738_0_69_21;383_12_100_64;252_57_105_87;478_0_138_169;355_219_148_159;3_284_221_214;283_0_89_11;598_380_191_120
75cff983-56d4-4d3d-8721-0f9a5ee0cc86.jpg,71_48_64_63;817_99_99_97;329_123_98_78;701_146_99_108;456_185_114_100;180_263_181_155;675_338_178_162;0_0_49_58
75d00400-078c-4fc0-8655-5937a82401f5.jpg,322_0_97_28;532_188_123_119;752_221_123_115;200_250_215_156;405_346_210_154;10_0_59_10
75d0c2c2-4067-467c-98fa-97dd2691f290.jpg,0_0_166_96;779_0_183_105;0_74_83_87;958_69_111_124;1003_195_66_135;457_116_190_181;0_113_34_113;1023_0_46_52
75d2af81-c2da-4b1a-8a08-ab352a30e056.jpg,188_172_134_125;424_226_141_150;444_61_78_59
75d2c929-3388-4523-9bfa-e93113730a94.jpg,196_248_201_187;549_243_216_188
75d2efdb-27bc-4d50-b476-c33332f6f1c5.jpg,36_6_71_41;97_0_71_15;468_44_67_51;650_58_67_53;542_0_68_67;96_56_104_67;293_28_79_43;469_108_96_82;291_147_108_94;638_159_109_90;403_226_146_165;1_348_260_152;315_67_76_73;476_0_44_28
6479ba0a-faf7-492a-8a2f-2f615babab20.jpg,222_20_66_47;291_0_55_37;349_0_41_13;415_0_48_17;485_1_88_52;117_71_122_79;509_93_90_80;634_144_102_81;441_206_127_115;182_252_163_141;626_266_160_139;338_408_216_92
6479e182-f424-485d-993e-257e73c89a12.jpg,325_0_33_24;355_0_48_27;559_0_64_45;528_0_33_25;236_27_78_40;506_35_59_45;100_42_86_81;600_46_71_69;257_59_81_48;488_94_79_61;441_165_109_95;633_144_99_90;228_202_137_117;674_277_166_143;271_72_84_83;407_0_35_17;370_21_53_45
6479fc25-c824-44af-aa85-e5b62e3133bf.jpg,139_0_87_61;750_5_113_58;46_58_79_79;480_76_100_83;440_280_173_163;60_0_79_49
647ad84e-f9b8-48c4-9cde-8e43772d18fa.jpg,46_186_230_216
647b1c67-9c84-48e1-a923-8eac548a549f.jpg,488_5_73_58;63_24_177_66;270_43_85_87;351_54_92_92;185_154_145_163;419_219_150_155;0_412_202_88;624_35_143_93;400_1_79_41
647e1c97-c336-4aeb-9157-56d6c5902c69.jpg,770_0_92_23;21_0_138_43;759_51_195_181;201_152_137_117;0_260_132_179;413_325_201_175
647e29cc-b996-4937-a354-5af776254d38.jpg,400_0_78_44;507_15_90_100;290_65_117_105;125_234_210_181;416_180_185_197
64804c9d-c524-4469-9bcc-fececdcf4f67.jpg,493_0_80_60;451_72_107_89;530_189_175_174;0_167_54_134
6482289b-83a8-4ec3-9f76-56ea41aaeb96.jpg,212_0_121_13;184_157_135_120;414_159_131_109;566_216_159_147;354_269_194_187;74_321_203_179;762_0_144_21;1_0_82_9
64829814-8c17-4122-85ad-3a12e7a176ed.jpg,303_0_77_34;610_0_70_41;243_10_96_87;1039_76_30_155;544_138_104_100;2_206_98_151
64832c3d-acf4-4d71-adcb-74268dabcfd4.jpg,435_0_96_28;109_15_131_109;259_42_115_100;32_202_201_209;425_187_164_211;0_0_84_71
6483d153-0bfd-4ae1-9f09-53735dda422b.jpg,183_222_145_121;420_275_156_158
64845975-6baa-44f8-9b36-d9c856706047.jpg,654_0_38_28;733_27_58_46;1045_0_24_30;287_48_67_45;646_40_67_56;436_24_86_91;293_94_77_61;685_120_98_89;785_85_90_68;215_239_162_129;697_265_158_148;0_0_80_47;0_31_48_28;303_0_80_52;485_106_91_139
984b4a57-f32d-4d6f-a0ba-501240b234dc.jpg,730_0_151_20;493_166_150_143;0_26_39_69;349_0_55_21;475_0_62_26;904_1_141_33
984b8517-83fb-4f32-914b-3ea2be2c4ce6.jpg,841_30_203_132;593_128_211_197;1_61_130_124;1_1_145_82
984bf779-6a59-4b2e-ba21-9cfbf8efec4c.jpg,387_213_161_167;70_187_195_161;0_329_212_171;633_12_419_488
984cd3e4-d47c-4a10-85ec-7d9d7b1c57e1.jpg,344_0_77_62;522_71_106_92;219_132_152_127;451_192_170_161
984d3bbb-0069-4e82-b8dc-b42bb9bf30cb.jpg,212_0_69_29;321_0_58_16;660_53_108_93;518_98_102_92;500_198_150_125
984d5d4b-c2e1-43e0-ad3a-1192d72430f8.jpg,168_0_75_45;465_0_56_15;579_0_53_22;64_48_63_77;279_57_86_50;266_103_108_88;476_52_108_122;180_174_162_131;697_169_140_108;377_291_179_204;715_306_200_167;459_16_66_45;854_0_112_42;982_11_85_61
984f6a15-2aba-41ba-ab48-5547b0caeea1.jpg,0_37_14_26;247_13_53_42;645_0_39_20;926_0_106_21;303_37_56_39;673_45_63_55;362_101_78_74;870_169_138_109;390_341_162_159;694_249_162_148;156_265_183_179;0_33_39_21;0_24_26_16;32_2_56_27;46_21_69_25;644_23_44_38
984f9549-9793-49bd-926c-a2e90d415b92.jpg,3_0_32_30;229_0_60_42;607_0_59_49;329_0_61_29;498_0_92_46;31_33_89_75;122_49_91_67;224_69_97_74;443_0_64_51;571_45_76_57;645_70_81_64;383_78_79_94;765_92_93_82;566_104_117_149;0_177_61_129;311_250_175_165;323_26_69_55;437_37_62_48;426_61_66_54;565_347_443_153;842_0_80_40
98500197-629a-4821-9135-666bfb2a3f15.jpg,26_11_64_45;150_0_61_23;488_0_43_26;781_0_97_33;845_2_58_24;910_0_128_43;390_72_73_59;319_141_110_86;475_91_269_347;64_319_226_181;722_0_64_16
985059e4-3d6f-47db-9939-458ecd0f33b1.jpg,425_29_99_44;179_62_92_54;341_104_90_105;531_94_78_63;661_89_81_66;487_185_119_107;685_253_153_148;318_397_208_103;849_103_220_243;187_250_204_154;2_27_38_34;0_20_79_29;175_5_76_24;309_3_84_29;264_34_90_34;547_0_87_27;581_18_99_36;677_0_69_25;736_12_88_36
9850d298-1c38-4aef-b0a2-eab6dd99c2f7.jpg,41_304_224_196
98512145-b3d9-48e9-b328-30c8fec653f4.jpg,310_210_194_150;749_416_217_84;738_181_160_151;537_107_255_123;2_42_127_57;94_9_161_51
e87ab5a8-6b9f-4619-adcb-638504cb7e96.jpg,222_85_118_80
e87be195-0a5d-45a9-90ad-d2a6279e4b93.jpg,98_14_71_55;517_21_49_35;480_54_65_50;590_61_69_48;236_56_90_56;615_107_86_68;234_147_119_134;465_139_104_85;631_162_116_95;398_275_159_146;661_337_200_162;415_0_44_11;358_0_41_12
e87c506d-bb60-4bba-abbd-65f7c164ada3.jpg,1_29_55_33;30_19_76_29;947_0_94_27;309_65_74_69;268_198_147_123;0_202_98_155;715_264_161_151;20_362_272_138
e87cf008-df4b-4c53-8521-aaa02831d2e0.jpg,251_0_85_38;623_0_69_52;111_70_124_78;577_51_96_72;727_27_82_66;781_95_118_96;180_159_132_113;484_209_149_142;749_230_191_184
e87d235f-28e8-4fd7-b2a2-b929a715ebbc.jpg,65_0_124_26;277_45_97_85;393_83_114_106;759_313_296_185;812_0_52_25
e87d2a5a-66ef-44df-b90c-ae887d422105.jpg,231_0_80_25;361_0_51_32;133_50_82_61;232_58_84_59;0_96_116_83;611_110_94_82;472_134_105_91;426_256_141_122;675_283_176_145;369_415_180_85;68_87_368_331;419_0_35_12;331_0_40_13
e87d836c-191d-42d2-bf7e-ab57f1d43b46.jpg,303_0_51_44;531_24_112_49;46_27_62_59;280_63_78_51;285_116_100_82;740_86_168_68;77_10_156_194;813_0_120_41;0_369_145_131;317_240_166_204;199_0_49_23;273_6_53_56;728_25_120_40;821_41_139_45;734_70_150_39
e87da3ce-0be0-4e13-a690-7122dba722d2.jpg,383_0_78_21;571_7_60_50;432_49_93_76;307_164_142_113;98_15_78_51;0_203_39_101;944_59_121_46;384_438_187_62
e87e815b-8df8-4915-81f3-394a10b31770.jpg,463_0_74_61;139_15_87_93;318_24_91_84;480_113_157_194;182_155_196_193;368_0_57_18
e87e92d8-a13d-42a7-b4f2-2b082d9d64a7.jpg,0_28_45_31;20_13_82_33;714_265_163_142;242_0_74_45;659_1_36_38;965_0_90_22
e87efc2b-21cc-401e-9c93-0145f6c30ca5.jpg,211_112_94_107;261_262_190_198
e87f3792-c6f9-4345-ab74-aeac9c0e6ab6.jpg,418_0_36_25;392_15_46_34;316_28_52_38;539_67_70_63;884_21_113_48;656_65_76_67;836_39_120_43;457_103_81_68;579_157_101_100;406_169_122_99;766_194_139_120;590_311_161_164;347_325_172_173;195_18_51_38;243_0_78_28;297_0_39_15;337_0_17_11;847_441_222_59;328_53_71_53;468_0_32_21;466_14_33_27;449_23_50_44;873_3_61_21;1032_167_37_63
e87fbef7-b54d-4efe-97ab-92bfc12dcb83.jpg,95_0_56_55;231_0_58_47;306_0_51_24;513_0_65_22;732_19_112_47;804_0_126_50;0_68_77_78;177_48_80_68;848_58_135_82;409_77_116_75;80_160_133_105;268_100_107_109;0_339_119_161;524_25_113_52;217_0_36_16;150_0_48_12;915_28_74_32
e8817572-e4ce-4511-a56f-82c823f3cd2c.jpg,391_0_68_40;169_1_93_66;699_0_130_22;284_50_91_90;431_33_102_104;214_196_172_224
e8819b99-0dcc-4696-b37d-c3d49af29277.jpg,31_1_75_64;228_0_54_14;455_0_254_316;185_1_107_82
e881ee65-05f4-4840-a399-5c537135b2e8.jpg,21_190_215_192
c043890d-f434-4646-bddc-66050d411fa5.jpg,494_0_42_22;761_23_99_43;164_44_71_47;581_58_71_53;271_105_99_88;661_109_96_78;446_184_117_115;666_190_145_113;113_294_216_154;49_0_111_56;0_2_29_23;348_0_39_13;411_0_43_16;508_15_55_42;563_0_39_24
c0449679-a563-483a-90b0-1c7ba89883c1.jpg,14_47_116_111;517_68_169_82;233_75_119_145;82_232_219_245;1041_0_28_14
c044e328-4644-4122-bc9f-89ef1e8c12de.jpg,381_5_80_52;564_29_77_72;436_71_92_102;1014_101_55_102;254_281_231_211;0_137_235_363;506_271_358_229;605_171_126_98;942_40_127_55
c045983f-0929-499f-ad7f-f5bf52f1087d.jpg,0_5_62_72;202_0_79_28;0_59_24_46;739_40_124_48;149_47_86_64;398_58_94_71;797_0_136_48;0_95_91_85;123_98_112_103;397_114_117_83;301_122_103_119;251_237_142_140;0_235_170_265;0_179_15_60;536_0_53_22;595_0_43_27;847_46_137_46;785_66_180_79;669_3_119_40
c0459e64-e2f6-4d18-8e19-c3677aaf9e5b.jpg,0_25_49_31;21_19_66_27;230_17_57_42;699_0_32_13;962_0_89_22;315_34_60_50;757_42_64_47;0_115_47_76;364_69_69_60;657_29_49_28;333_129_94_81;675_131_105_81;873_236_196_132;357_259_159_155;689_284_168_166;197_0_188_34;602_0_34_12;657_0_41_29;721_3_43_33;653_56_65_59;940_0_34_15
c045b3ce-2272-47b4-ad82-a70517eec974.jpg,481_13_116_40;408_30_76_66;443_121_94_89;269_248_167_162;337_0_52_40
c045ebb5-3c3e-449b-97eb-e746a71e147f.jpg,456_39_115_103;372_235_189_182
c046bd07-546c-4637-9609-ce2f45c972f9.jpg,434_0_78_44;138_0_98_40;134_50_109_128;55_175_188_144;244_164_172_152;460_225_176_180;0_33_32_48;147_21_110_79
c047e0d6-e273-4c31-b2c1-d4b3a24c20a7.jpg,0_9_46_24;53_0_51_13;114_0_48_21;200_0_36_14;446_0_44_18;279_44_55_45;368_61_77_65;418_51_133_51;500_0_65_16;66_95_84_67;234_102_82_82;453_113_84_76;29_165_153_100;671_139_131_77;179_178_128_107;330_250_135_132;939_289_127_159;0_26_52_44;73_12_54_34;157_0_32_12;259_0_45_31;251_67_66_49;468_0_37_38;423_13_44_33;749_76_112_50;812_24_197_81;844_107_120_37;561_184_79_27
c047e7dd-e18d-49b9-896a-d3bb5cf49275.jpg,312_62_113_89;227_123_145_170;453_0_221_54
c04982df-b0e3-457f-8506-005c4d90540f.jpg,358_0_70_39;800_0_59_22;209_0_69_41;245_16_82_74;496_19_114_101;369_95_109_91;177_139_130_118;721_224_169_228;44_352_228_148;118_0_98_11;918_414_151_86;779_0_44_14;800_41_100_57
59a3ffd8-69f9-4b55-8b21-e95b1fd4d5b7.jpg,132_0_73_25;319_38_91_86;200_169_156_147;469_92_177_233;31_403_264_97
59a5d074-321a-43ce-bab5-c25d8ada263f.jpg,23_27_107_79;531_390_217_107;292_262_198_171;610_27_81_66;284_0_66_14
59a69b38-cb58-4073-a518-b8e91e2ab86e.jpg,490_0_62_27;598_0_94_65;0_0_146_116;228_0_69_36;353_38_79_63;921_50_135_91;0_87_129_117;343_87_91_83;727_72_89_111;296_163_149_141;114_390_255_110;519_69_217_299;823_232_232_165;156_0_67_21;240_20_84_67;331_0_50_14
59a79c82-b6b2-465f-98d6-3c92b0903bfe.jpg,930_64_131_77;773_83_120_84;541_120_110_105;752_126_146_140;1022_152_47_88;274_205_176_163;543_246_180_164;889_305_180_195;1044_0_25_32
59aab8ce-5304-4088-963e-f1a7768b2a42.jpg,1032_0_37_64;748_0_112_48;875_0_147_108;464_52_157_148;962_93_107_129;982_224_85_181;0_133_63_111;0_22_96_134;0_0_159_88
59ab7056-92e3-440b-87be-fc089b9cfb8d.jpg,460_0_38_30;15_62_92_55;280_87_85_76;516_85_113_62;144_190_135_162;353_236_139_151;811_229_252_101;987_363_82_128;0_436_164_64;40_1_64_44;115_0_50_23;175_0_44_19;185_19_88_58;308_6_48_32;40_105_103_76;0_185_81_119;736_124_170_65;517_10_67_31
59adac87-b089-4ac5-9a9c-a904d7417356.jpg,427_47_112_96;66_189_211_209;454_212_167_171;220_76_137_121
59aeb764-42dd-48b9-8ee0-086bbd38b3db.jpg,544_220_185_184;580_47_108_78
59af9d26-98ee-4eb7-8a03-7e01fb33559a.jpg,862_0_44_27;575_271_177_160;193_18_73_54;552_27_105_117;904_2_93_41;1014_0_55_45
59b06582-83a5-42eb-a5aa-84206f37006b.jpg,705_0_39_27;930_0_94_20;319_36_58_41;767_58_70_52;364_68_68_60;652_15_68_95;689_223_145_142;33_376_254_124;0_28_34_30;0_0_76_47;74_9_51_26;656_0_30_10;1023_0_46_20
59b18cc6-dce8-4c9a-be5e-6d5437088a84.jpg,1_0_96_37;373_15_83_65;72_19_129_92;386_153_150_179;185_224_156_141;0_304_96_182;819_425_250_75;673_0_136_18
59b2967d-68cf-49dc-8fa7-83f7ed4628c2.jpg,35_5_59_36;138_0_53_32;246_18_51_44;49_113_92_90;0_245_116_145;289_264_153_164;0_0_49_28;407_20_39_38
59b32890-1376-4020-b1d6-e527dfec8f63.jpg,375_0_59_24;258_5_71_70;199_90_118_111;255_0_53_22
59b5ad5a-f383-481d-ba54-722ee9c97018.jpg,287_0_34_20;438_4_34_21;428_27_50_42;515_94_79_69;341_187_118_114;587_251_159_142;334_0_34_19;378_0_28_17;421_59_52_64;489_0_47_21;514_14_59_73;1013_196_56_75
2fa56f2b-5800-49d8-80ed-d622075bf63f.jpg,443_0_66_44;594_0_83_48;998_0_71_29;294_0_114_104;468_60_89_78;212_179_158_201;476_179_382_321;784_0_63_20;841_0_99_31
2fa5d2e6-153d-4fca-b655-592a62d8d946.jpg,433_66_81_59;347_133_84_73;476_121_99_112;678_134_96_82;826_136_107_82;702_204_144_171;926_279_143_163;361_359_195_141;177_257_181_146
2fa74c5e-2533-4893-aa4d-216ff4f8814f.jpg,0_97_91_126;611_88_137_98;353_111_148_212;48_222_207_224;314_331_218_169;742_304_208_196
2fa8e062-f3f2-4b90-a166-962a10174c14.jpg,813_0_121_38;739_72_173_84;478_125_130_97;63_184_125_116;667_413_224_87;328_258_168_181;0_84_35_73;25_20_88_56;178_0_52_38;151_51_67_52;266_9_141_194;408_0_44_34;455_1_109_54;791_33_126_49;19_1_55_37
2fa92b88-1611-4638-b0cd-6ce6e84dbafd.jpg,512_82_115_108;446_331_221_169
2fa97fb0-ffe5-473a-b947-44406b538d7c.jpg,351_0_70_22;268_185_161_203;0_1_74_52;877_0_132_33;992_0_77_33
2faafd33-8d0d-4d82-be9a-e3dd37cc196a.jpg,384_0_87_57;456_194_178_195;79_246_281_254;531_0_94_77
2fab437d-170d-4eb8-92cf-2a3f56e40684.jpg,670_11_80_71;367_106_115_99;542_93_111_112;616_198_161_198;324_238_177_203
2facc894-cd6f-42b0-83ba-8af85449da14.jpg,179_9_62_33;288_5_60_33;632_0_45_36;266_40_61_46;410_31_61_42;460_59_64_45;661_31_51_44;295_87_70_62;804_91_90_68;676_82_72_62;666_161_112_97;850_180_144_132;204_243_158_124;403_106_201_271;0_24_38_30;20_19_78_26;165_0_61_9;970_24_82_42;958_0_101_20
2fad3273-a7c5-4a8c-9c5f-a11fb7bf2cc1.jpg,275_132_200_288;0_63_74_79
2fad82e7-df6e-4a74-8663-e30b09fdde76.jpg,123_0_155_35;284_1_208_68;221_191_168_160;49_397_271_103;502_89_213_319;487_0_82_23
2fae83b2-b2bd-4c93-9fcb-3cac8a756333.jpg,398_196_186_194;2_230_272_270
2faf1cae-6483-49e3-988f-272629fe8c06.jpg,307_0_70_43;407_0_51_13;768_0_78_23;0_26_84_81;213_79_108_88;128_230_165_151;706_295_261_185;823_35_113_60
2faf2387-4d7f-40c5-91f4-b00d8537fb4a.jpg,745_0_109_27;392_0_73_57;169_0_30_40;196_100_104_92;396_68_119_153;380_267_196_195;35_299_236_201;186_0_87_99
2fafef97-ae3d-4141-a694-15e1e45e4877.jpg,471_0_97_63;0_23_142_92;192_20_106_95;813_0_88_56;444_60_111_99;180_131_141_132;807_112_169_99;406_217_177_181;816_206_199_167;45_296_251_204;802_34_96_87
2fb102e9-b32b-4bf4-9cd6-b03bd47b77df.jpg,506_1_71_53;1025_49_44_50;100_0_91_40;669_32_88_74;533_223_163_171
2f16491f-d5d8-4bed-9706-96a5ebc95858.jpg,137_0_112_72;466_67_104_111;140_199_198_191;443_278_213_222
2f1d3376-bba5-410e-ba47-bb3f239ab177.jpg,77_0_68_26;232_9_87_66;56_61_100_94;217_84_112_137;146_285_171_184
2f395a98-1eac-4d79-8311-5a976806e75f.jpg,235_0_57_53;320_0_51_25;433_11_53_41;625_2_87_34;137_81_103_86;487_223_168_169;0_0_65_39;545_0_47_37
2f3d2ea7-1d4a-43f8-8213-357a2977c4fb.jpg,278_0_51_33;330_0_35_14;572_0_62_36;141_29_80_44;487_41_68_50;578_56_68_57;672_68_82_71;452_129_100_78;695_268_161_162;357_0_47_37;383_0_42_20;354_424_216_76
2f4d7fce-4967-476c-9fad-6b80328820eb.jpg,0_0_109_166;333_32_176_190
2f60a693-c7b7-487d-9ecd-0b8385641ba8.jpg,164_247_199_155;637_0_80_21;200_0_92_33
2f7150e7-608d-4c93-9a9c-3132a582ef51.jpg,22_0_127_36;21_44_114_87;536_23_101_71;194_0_236_315;534_227_157_209;3_280_413_219
2f7e613e-e907-4a83-8aad-da19aa12cbf1.jpg,0_0_88_75;446_15_114_112;170_81_119_120;117_216_196_157;303_324_310_176
2f9b5abe-ee26-4316-97ae-b0b211832189.jpg,757_2_100_54;904_14_133_59;208_109_98_94;987_151_82_103;396_170_113_113;92_227_164_139;964_280_105_216;370_348_182_152;4_453_190_47;647_271_175_169;1052_21_17_41;504_0_55_16
2fa448c2-c402-491a-866b-d32a7c5daded.jpg,394_0_85_27;335_17_84_72;565_41_88_89;36_123_167_124;985_134_84_104;584_187_160_154;1019_62_50_47
a9360c44-b010-41cd-a15a-f6c5ea10cb76.jpg,350_0_57_17;485_5_71_56;87_0_81_52;702_16_103_73;303_46_83_62;453_48_74_94;284_93_92_79;669_95_115_91;234_180_143_118;433_215_147_154;711_266_166_142
a937408b-4bac-4b55-ac35-ae1413af9fa0.jpg,109_0_114_34;292_0_76_58;735_1_113_48;224_91_113_89;131_271_184_169;804_32_100_65
a9379a93-9694-4a3a-b681-b47f84ea84fd.jpg,283_4_83_45;558_0_71_13;372_30_127_115;437_168_174_202;156_197_217_179;550_15_94_82
a938c88e-39b8-4f36-9eb5-37bc584d742b.jpg,953_114_116_111;432_258_172_175
a93bef49-f013-42a6-9431-bbd4f47588de.jpg,268_0_81_47;654_0_49_25;733_0_75_38;586_0_87_51;949_0_120_49;561_25_79_59;699_69_103_41;760_23_81_67;34_93_153_124;530_54_89_73;428_239_160_158;661_111_188_191;752_330_240_170;473_116_132_116
a93d2cd6-ad9d-4994-ae31-c2850c8b1e8d.jpg,216_90_98_92;365_110_115_95;1023_210_46_165;0_439_247_61;140_218_170_151;368_260_196_179
a93d9a80-e0c5-43ce-8120-b9f6e28a0fd1.jpg,281_0_50_16;664_15_72_71;422_44_87_81;35_65_135_103;564_136_129_122;328_208_181_198;591_268_201_210
a93e0842-1475-4365-ad13-a5aff910c858.jpg,40_0_75_53;2_59_77_81;288_21_83_59;388_42_83_71;219_63_95_93;334_153_128_99;28_198_158_130;239_233_193_193;450_0_50_20;351_0_53_27
a93ea24e-e559-457f-9868-19913a30cde3.jpg,483_17_75_64;623_0_123_38
a93ee5a4-d5be-432a-85bc-1cf6a9909170.jpg,724_0_135_87;0_26_108_136;530_0_161_107;0_129_71_116;850_48_217_135;620_135_265_229;1009_87_60_303;0_382_144_118
a93ff16b-e8ef-467d-b5aa-5037e40fefec.jpg,0_62_50_80;39_0_137_21;159_17_99_73;257_29_97_82;103_107_179_104;1004_0_65_137;81_454_259_46;243_217_195_156;550_245_172_165;208_0_122_35;881_170_146_131
a93fffe5-6cfe-4873-91e8-0f453ed098c3.jpg,242_3_62_41;237_0_84_19;558_0_41_23;303_31_64_45;535_53_130_60;740_85_171_65;163_248_176_147;10_9_81_40;188_26_73_46;329_40_94_114
d57e5969-4cc4-4571-9d95-35c0e1586924.jpg,163_0_39_14;432_0_63_42;562_0_56_19;282_44_88_63;449_32_78_65;655_159_132_115;452_244_174_151;177_80_212_230;41_325_241_175;7_72_112_73
d58056cd-24e9-40f0-8966-db6999456def.jpg,409_92_118_98;350_218_170_180;0_109_79_85
d581a32e-cf0f-49e6-b278-c841f2fa6cd9.jpg,0_67_157_69;524_60_106_84;0_99_73_98;408_233_162_158;0_202_192_177;135_216_238_260
d582b64e-a17e-49b0-a145-ac69bfea263d.jpg,290_0_30_15;450_0_32_23;513_0_37_29;1000_4_67_37;432_75_61_52;532_92_82_71;368_209_118_114;570_243_137_130;339_0_27_13;377_0_30_16;421_23_45_52;1048_24_21_30
d5842346-3688-41d6-bb3f-4983705b9f70.jpg,319_0_190_94;472_102_163_156;622_0_209_32
d585477b-4389-44cb-b074-e885f20175b6.jpg,1045_1_24_23;321_111_173_97;0_206_84_157;197_265_196_188;1014_0_37_17
d58561d6-3bf5-4bf6-889b-ab24f5c193ba.jpg,615_0_180_81;0_173_136_146;0_339_40_142;173_256_189_168
d586ad05-d0ac-4376-9c50-96d928cdcd72.jpg,2_0_71_46;132_0_50_23;418_15_56_46;514_16_57_53;0_51_33_68;695_28_132_51;237_194_184_127;486_203_155_156;397_0_39_16;539_0_36_21;599_0_75_20
d587a862-70c0-4f25-a5cf-29cdebf1952f.jpg,589_3_89_89;311_95_139_126;516_90_119_115;0_11_193_445;113_258_260_228;418_233_184_212;622_354_240_146
d5889c44-9391-474b-a534-b4ac0e3cf42f.jpg,430_210_185_174;0_120_75_159
d58927e0-7e08-4228-8616-a44725b81953.jpg,161_0_121_38;284_8_97_51;330_18_156_53;503_0_133_22;705_17_112_59;469_198_143_164;452_369_223_131;0_411_142_89;116_280_199_166;745_235_190_200;770_0_237_34
844d0759-1437-4d22-97ac-cf7d4b57dd20.jpg,429_177_187_180
844d530f-13f0-42b7-ba06-dca36d972463.jpg,238_0_60_47;454_40_67_55;0_65_97_120;491_242_172_161;549_1_44_35
844ddce4-47ef-4efb-8ca0-731b21fe5357.jpg,653_46_146_78;0_184_36_99;0_10_208_146;427_180_124_128
844e1578-d524-470f-9ca2-9d1ff50f6316.jpg,379_4_161_78;818_0_125_23;821_136_165_108;165_201_170_164;575_193_150_188;747_256_194_182;0_113_154_142;772_11_115_60;991_4_75_54
844e7d58-12fd-465d-ae02-ba10a6bbbc3e.jpg,171_17_83_76;310_0_73_55;241_188_174_154
844e9ed3-c2ca-4e98-a63c-9cadfeaee0e2.jpg,697_0_71_49;150_0_87_53;279_0_80_46;214_12_87_85;562_22_89_67;46_79_126_101;487_116_118_95;708_67_100_105;709_196_171_153;453_253_160_180;0_21_23_149;0_230_36_109
844ec662-294c-453c-894c-624bfe26d9a4.jpg,184_10_58_26;242_22_55_32;295_8_60_31;675_0_37_24;0_42_75_36;399_28_61_49;477_126_81_47;882_73_73_64;341_108_86_77;671_83_71_72;694_259_145_146;129_286_205_166;335_165_245_335;0_0_84_47;0_30_28_26;708_0_31_18;672_24_49_42
844ed77d-fdf4-458e-aa2c-9d2a420afacf.jpg,362_76_104_100;541_102_119_108;765_168_196_142;275_214_182_161;566_278_223_222
84518cff-9c40-4ed1-aeb1-855229543218.jpg,255_16_54_40;297_0_50_34;332_11_59_47;387_0_44_28;548_7_53_44;623_52_65_45;85_0_134_100;487_59_79_65;259_113_120_101;615_88_78_89;483_131_97_80;628_208_136_141;114_250_180_184;352_336_201_163;422_0_34_13
502f3f8b-4c47-483c-93f4-dbac950b6385.jpg,822_0_140_70;503_0_153_134;354_99_124_104;35_418_261_82;247_197_181_157;513_250_218_250;70_1_281_108
50315d46-0e62-4b15-90b8-8a91b112589f.jpg,235_239_227_230;90_0_68_35
5031c879-6d19-40cd-adff-b6f440ca76b4.jpg,78_14_94_54;227_280_185_171;692_0_125_39
50324d57-d4b9-446d-ae1f-b22950fbc8b1.jpg,776_0_173_63;973_89_93_198;439_156_199_215;3_0_153_50;0_27_103_129;0_130_59_106;895_29_152_115;1002_0_67_43
5032b484-35d1-4623-bee4-76472817c733.jpg,14_0_59_24;166_17_71_58;250_0_40_28;814_0_115_48;595_72_170_63;801_65_169_85;291_90_90_108;91_139_106_101;1_335_126_168;694_343_213_157;166_0_52_10;872_30_133_44;686_29_147_51
50348afb-8f18-46d1-909c-b6b1e1ae1a98.jpg,351_177_109_129;529_165_190_224;451_0_30_21
5035a285-ca74-4442-ab8c-f845e4e8c441.jpg,1008_35_61_64;990_145_79_115;404_261_142_174;20_395_205_105;118_141_174_207
5035e0e9-0c2f-4d0a-868b-cb2901a56caa.jpg,155_0_89_86;403_0_98_74;248_26_115_104;389_75_121_161;118_176_181_154;486_0_57_31
50363d47-6fe5-4926-8755-36c787b96d9f.jpg,564_122_117_118;301_239_151_158;0_0_36_28;879_1_60_46;861_0_33_28;1014_24_55_39
50398dc7-cfab-4769-a229-801b881e9c1a.jpg,141_0_94_17;220_0_101_64;570_0_73_22;819_35_158_96;258_92_130_120;393_210_181_175;512_14_113_100
503a2c4e-0d5c-460a-a715-7fc1951ea82b.jpg,123_0_73_23;229_0_56_22;342_0_61_21;151_4_77_54;501_0_86_78;250_21_135_154;507_78_98_90;186_158_138_126;1_423_159_77;460_178_149_207;98_285_213_165;727_261_187_157;0_35_75_54;909_0_90_28
503ad745-ccbb-4d3d-8a2b-4ce36762a521.jpg,1027_0_42_28;201_24_89_79;220_176_148_130;0_201_82_169;41_399_252_101;696_261_194_174;47_91_128_103
503c9e88-7239-4f21-8956-c8530805d8dd.jpg,67_0_115_43;850_0_191_88;0_18_105_157;318_49_192_182;895_83_172_221
503eadbb-6379-47f1-a96f-58ed2f3ffc97.jpg,172_187_184_179;491_239_195_211
848426fd-692f-426a-bf9a-be9d03912c4a.jpg,230_0_137_37;365_21_149_117;472_171_190_175;724_0_155_31
8484cb8c-73e7-46d5-a394-720d1d5c9155.jpg,282_0_103_92;72_35_144_88;439_32_104_92;467_165_162_234;454_0_60_19
84859332-ce52-4958-8f3e-47a6a2122434.jpg,218_110_117_101;392_134_126_117;14_456_230_44;130_215_183_175;401_273_180_227
84872de1-7448-4990-8d88-7f84c5ee3e5a.jpg,301_0_87_31;258_30_107_87;422_157_153_134;0_246_205_174;387_451_226_49
